user_id,tweet_id,tweet_text,class,tweet_text_clean
user0132,b6981303d45f,"Quien no ha pasado por eso, no sabe lo que es odiar cada gramos de tu cuerpo y cada celula de tu piel..",anorexia,pasado saber odiar cada gramo cuerpo cada celula piel
user0133,daebe2c283a3,@smrlopez @ioroleiju estas un poco traumadito con el peso,anorexia,smrlopez ioroleiju traumadito peso
user0134,ac60c123112c,"""Me sentía obligada a colgar fotos en las que aparecía delgada y tener muchos Likes""

#anorexia  http://ow.ly/WAxhA",anorexia,sentir obligado colgar foto aparecer delgado tener likes
user0135,218b455c36d8,"Lo sabía :'v 
42, ahí voy !  #TabladePeso",anorexia,saber v ahí ir
user0136,5fb56a4437b6,"Cena Año Nuevo: 3 carnes, vacuno lomo, vacuno sobrecostilla, cerdo

Acompaña ensalada surtida con mayonesa hecha con aceite pepita de uva

@MetodoGrez #keto #lchf #lowcarb",control,cenar año nuevo carne vacuno lomo vacuno sobrecostilla cerdo acompañar ensalado surtido mayonesa hecho aceite pepitar uva metodogrez
user0137,7fc67cc9204e,"Detrás de cada plato, bocado y mordisco se esconden discursos de no puedo, me siento sucia http://ow.ly/1xzo304cfYa  #anorexia #TCA",anorexia,detrás cada plato bocado mordisco escondar discurso poder sentir sucio
user0138,774910b9d0ce,"Levántate cada mañana con un sueño que cumplir,
Y acuéstate cada noche con una historia que contar 
.
.
.
.
#emprendedora #motivacionfitness #motivacion #nutricionista #nutricion  #perdidadegrasa #woman #mujer #instagood https://ift.tt/2udZFiW",control,levántatir cada mañana sueño cumplir acuéstate cada noche historio contar
user0139,d5e6c9937e52,"Doble satisfacción, buen gusto y la confianza de saber que lo que comes, es sano.

Brownie de manzana y pasas.

 #healthylifestyle #healthypleasure #healthyfood #healthybreakfast… https://www.instagram.com/p/Bp1SDMxBwh0/?utm_source=ig_twitter_share&igshid=1jy208et22uo3 …",control,doble satisfacción buen gusto confianzar saber com sano brownie manzán pasa
user0140,94a02b65fe65,"Al mal tiempo un buen yogurt 

#eatclean #yogurth #yogurt #frutas #perdergrasa #comerlimpio #saludable #heatlhyfood #healthy   https://www.instagram.com/p/BqfvYPfBEyW/?utm_source=ig_twitter_share&igshid=gsyun0pyhiau …",control,mal tiempo buen yogurt
user0141,24097a929a9f,"Quiso ser viral...  Y lo logro 
#chica  #bread",control,querer ser viral logro
user0142,0a071f8eabab,"Tengo unas deliciosas lentejas con verduras la mar de #healthy y #delicious haciendo chup chup al fuego. He puesto la receta (haciendo el monger lo justo y preciso) en mi stories en IG. ¿Entrará mi receta en los cánones del  este tan famoso? 
https://instagram.com/aventuraembarazo …",control,uno deliciosa lenteja verdura mar hacer chup chup fuego puesto receta hacer monger justo preciso stories ig entrar receta canon tanto famoso
user0143,a07c12d705dd,Ver la en la mierda que se a convertido la comunidad  me dan ganas de llorar... por eso nadie nos toma enserio...,anorexia,ver mierda convertido comunidad dar gana llorar nadie tomar enserio
user0144,6e02ecda9665,Acabamos un bonito día de trabajo con una agradable sesión con la gran @rosacasadonunez! Mil gracias! #lifestyle  #puravida #autumn,control,acabir bonito día trabajo agradable sesión gran rosacasadonunez mil gracias
user0145,71ac43375261,"Como me gustaría tener el cuerpo de las chicas de Victoria Secret's.
#ana #mia #thinspo  #fat #delgada #ugly",anorexia,gustar tener cuerpo chica victoria secret
user0146,a6a4585b54f9,"Tengo una duda, ojalá y puedan responderme, se baja más de peso ayunando o comiendo menos de 200cals al día? Cuando como menos de 200 al día si bajo a diferencia de cuando ayuno.  #AnayMiaForEver #Thinspo #ProAna #Anorexia",anorexia,duda ojalá poder responder yo bajo peso ayunar comer menos cals día menos día si bajo diferencia ayuno
user0147,386b062ea7e9,"Hoy comí como Cerda,  ah verdad que soy una Cerda, no es algo repentino, solo lo soy y ya #fat #eatingdisorder #gorda #thinspo  #thinspiration #proana",anorexia,hoy comí cerda ah verdad cerda repentino solo
user0148,21430b002e74,"Estamos pensando ponerle nombre a las llamadas #pegatinasrealfooder algo más propio sin término en uso
La idea es promover hábitos saludables en niños (cole/casa) y no tan niños y dar un punto(+1) por cada día que coman  
Os dejo elegir 
¡Gracias!",control,pensar poner él nombre llamado propio término uso idea promover hábito saludable niño colecasa tanto niño dar punto cada día comar dejar elegir gracias
user0149,e3fbc47f23d2,NUNCA se es demasiado flaca.,anorexia,nunca demasiado flaco
user0150,53626d39e46b,"12 horas sin comer! ¿Donde esta mi premio? 

#PrincesitaMia
#PonganmeAtencion
#SoyUnaAdolescenteConDepresion
#OdioLaVida
#Help",anorexia,hora comer premio
user0151,7cd4e95f87c0,Me duele todo el cuerpo de tanto vomitar. Esto de ser delgada y bonita sí cuesta,anorexia,doler cuerpo vomitar ser delgado bonito costar
user0152,bde29ee15c2d,"Siento esa seguridad, esa que me dice que ahora SI lo hare bien, no lo dudo.
#Ana #Mia #Thisnpiration  #StyleAna",anorexia,sentir seguridad decir ahora si harar bien dudo
user0153,411ce8406b65,Comida... pero de verdad!!! #todaslasmadres  ¿¿¿Mamá???  https://www.facebook.com/404724229542278/posts/2519902691357744/ …,control,comida verdad mamá
user0154,66f2b8d80e68,"Ejercicio de Pierna y glúteo  con adryvargas  

#deporte #deporteesvida #deporteysalud #coach #lifestyle #workout #vidasaludable #training #entrenamiento  #workout #visitandoando https://www.instagram.com/p/BvWtfsaAPIu/?utm_source=ig_twitter_share&igshid=1txcjhtftk68e …",control,ejercicio pierno glúteo adryvarga
user0155,35b0f7bb4379,deberia dejar de ponerme en pedo porque siempre termino teniendo atracones la sobriedad es la solucion a la gordura ven #atracon,anorexia,deberio dejar poner yo pedo siempre termino atracón sobriedad solucion gordura ver
user0156,b098ddc54d50,"No recuerdo cuando fue la ultima vez que me sentí bien al comer.  Comer sin culpa.  No lo recuerdo. 

 #anorexia #bulimia #bulimic #frases",anorexia,recordar ultima vez sentir bien comer comer culpa recordar
user0157,ccf230f9a6b7,"esa gente que por más que coma no engorda, no sabéis la suerte que tenéis, yo como un poco y parezco una vaca
 #bulimicgirl #bulimia #bulimianervosa #anorexia #anorexic #TCA",anorexia,gente coma engordar sabéis suerte parezco vacar
user0158,09e8a3bbe923,"Calor no te tenemos miedo . Hidratate y consumi alimentos frescos 

#eatfresh #eatfruit #laranja #nutricion #eatclean #saludable #healthy   #comerconciente https://www.instagram.com/p/Br-vIOTh2K_/?utm_source=ig_twitter_share&igshid=1392lc6t4v49p …",control,calor miedo hidratate consumi alimento fresco
user0159,007862e79e1d,Ya extrañaba eso de no desayunar ni comer :3,anorexia,extrañar desayunar comer
user0160,345cfcd1c307,"Perseverancia + trabajo = éxito  
•
•
•
•
•
•
•
•
#work  #gym #motivation #aseguirtrabajando #todosepuede #workout #mykindofthursday en Pilates STUDIOFit Abril de Landa… https://www.instagram.com/mafhdz20/p/BvRi94HAG5X/?utm_source=ig_twitter_share&igshid=13xhcix5o0ey2 …",control,perseverancia trabajo éxito pilat studiofit abril landa
user0161,9f089b3c6e43,"Me hice sopa e hice mucha para cuando tenga hambre solo tomaré sopa todas estás 2semanas hasta Navidad, quemando 900kcal al día#ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia,hacer sopa hacer mucho hambre solo tomaré sopa todo semana navidad quemar kcal día
user0162,69b2fc65e29e,"El tip: Hay que vomitar maximo antes de una hora despues de cada comida, si pasa la hora aunque vomites te engordas",anorexia,tip vomitar maximo hora despues cada comida si pasar hora aunque vomit engorda
user0163,d480dc8f08fa,Odio tanto mi cuerpo  #miaana,anorexia,odio cuerpo
user0164,67270ee27593,Diganme que no soy la unica a la que le da vergüenza salir a la calle,anorexia,diganme unico dar vergüenza salir calle
user0165,9.75E+103,"Cuando lo saludable y lo tentador se unen, dan lugar a cosas así: nuestro Pastel de #Limón #Eco & #Cúrcuma con Crema Lemon Curd. 
¡Ah, no tiene gluten ni lácteos ni levadura!
Ven a probarlo a Antik.
#AlimentaciónConsciente #ReposteríaCasera #GlutenFree  #Cuenca",control,saludable tentador unir dar lugar cosa así pastel crema lemon curd ah glutir lácteo levaduro ver probar él antik
user0166,cac83ff1fffd,"Ser  es lo de hoy
#Entrenamiento #pontefit #gym #bodybuilding #motivacion",control,ser hoy
user0167,378016a20e55,Basta ya de webs Pro-Ana y Pro-Mía. Es urgente una regulación legal al respecto http://huff.to/1JkqTEF  via @ElHuffPost,control,bastar webs proán promir urgente regulación legal respecto via elhuffpost
user0168,7b2c72bb324d,Llegare a ser perfecta!,anorexia,llegare ser perfecto
user0169,d5ee039e3d22,"Estofado de Carne con Tomate riquísimo para mojar pan, acompañar con pasta, arroz o puré. Entra a la #receta y ponte manos a la obra!!!  http://elrincondelaurag.com/estofado-de-carne-con-tomate/ …  #estofado #carne #carnecontomate #salsa #cocina #comida  ing #comidacasera",control,estofado carne tomatar riquísimo mojar pan acompañar pasta arroz puré entrar ponte mano obra ing
user0170,cb4f95505141,"¿Sin tiempo para ir al gimnasio? ¡Aquí la solución! 

http://qtoplife.com/sin-tiempo-ir-al-gimnasio-aqui-la-solucion/ … 

#TopFitness #QTopLife #gym  #felizlunes https://www.instagram.com/p/BvJ-Vy8Hx4B/?utm_source=ig_twitter_share&igshid=xm08z61pplhs …",control,tiempo ir gimnasio aquí solución
user0171,79c46fb71978,"Échale pa atrás que llego el jueves y el cuerpo lo sabe.  
Me encanta ver esos pies igualitosCon calma pa que nos quede algo pa' viernes!

#zumbatoday #trainingstars … https://www.instagram.com/p/BvQ7tsShwPv/?utm_source=ig_twitter_share&igshid=17oncxt1ih10x …",control,échalir pa atrás llego jueves cuerpo saber encanta ver pie igualitoscon calma pa quedar pa viernes
user0172,d741e9323930,"Gracias a la presión social y el estándar de belleza de las personas volveré a  . Se los agradezco profundamente,",anorexia,gracias presión social estándar belleza persona volver agradecer profundamente
user0173,6c8e4191f87f,Realfood o comida real ¿Qué es?  ing,control,realfood comida real ing
user0174,0d967977f012,Para que vean que también tengo mis minutos de fama  . . . #minutodefama #nutricion #nutricionista #ejercicio  girl https://www.facebook.com/376768222491010/posts/1143030579198100/ …,control,vean minuto fama girl
user0175,b9713c1922d1,una subió un foto de un capuccino con chocotorta y pone desayunoo  #anorexia #mia #bulimia #proana no puedo,anorexia,subir foto capuccino chocotorta poner desayunoo poder
user0176,dcafd9e12874,"Cuando hay cambio, lo importante es que tú lo percibas, sin importar lo que los demás piensen, vean o digan... #mimundo #mybody #casi #fit  girl #perfect #body… https://www.instagram.com/yesselinett/p/BvSKGzWBoAc/?utm_source=ig_twitter_share&igshid=11n0pleanclol …",control,cambio importante percibas importar demá pensar ver decir girl
user0177,a5076e1c2854,"Hoy comi :( no puedo ser ana, nadie me apoya, solo me ponen comida y comida,  #princesasanaymia #anorexia",anorexia,hoy comi poder ser ana nadie apoyar solo poner comida comida
user0178,116c6e7f8364,"El amor, es como la comida, si no es real no sale bien 
@nutri_rivers",control,amor comida si real salir bien nutririver
user0179,b03ba9e16a28,"Un té de, un par de galletas con queso y hasta mañana... Qué pase la noche #ana #mia  #anorexia #bulimia #proana #promia",anorexia,té par galleta queso mañana pasar noche
user0180,11b136ead8cc,"Fuedage Otoño Invierno Moda de cuello alto de terciopelo vestido de mujer Sexy Bodycon Mini Split Vestidos Elegantes Club Party Office Vestido
 
#style  #beauty #life #bestoftheday",control,fuedage otoño invierno moda cuello alto terciopelo vestido mujer sexy bodycon mini split vestido elegante club party office vestido
user0181,ae87aab98918,"No se trata de si fracasas, se trata de si eres capaz de levantarte #calisthenics  #gym #mexico #fit #motivación #entrenamiento #abs #gimnasio #love #crossfit #gymnastics #music… https://www.instagram.com/p/BvHdSlYDEL3/?utm_source=ig_twitter_share&igshid=1fe9g4w3qf5ak …",control,tratar si fracasa tratar si capaz levantartir
user0182,fb5168eeaee7,"""En España, un adulto consume 40 kilos de azúcar al año de media"" by
@SinAzucarOrg @aecosan @realfoodnow",control,españa adulto consumir kilo azúcar año medio by sinazucarorg aecosar realfoodnow
user0183,d28b4fa64e73,Qué bonito sería despertar y tener el cuerpo que deseas...,anorexia,bonito despertar tener cuerpo desea
user0184,17f1bbc0bde3,"Los #viernes, en centroaltao, estoy como en #casa. Aceptamos #visitas!!!
#nutrición, #dieta, #comidasana, , #salud, #bienestar, #dietista, #nutricionista, #soytsd en Alcaudete, Spain https://www.instagram.com/p/BtVmGsPhzj0/?utm_source=ig_twitter_share&igshid=r78nf7iwfpva …",control,centroaltao aceptar alcaudete spain
user0185,1f9b35458c4d,Chavas : ¡POR FAVOR NO TUITEEN SU ASQUEROSA VIDA LLENA DE LAXANTES Y DIETAS ESTUPIDAS PARA MORIR! De nada. #mueran,anorexia,chava favor tuiteen asqueroso vida lleno laxant dieta estupida morir
user0186,09cacf963fe9,Aveces meda miedo seguir con esto,anorexia,avez medir miedo seguir
user0187,78e17eeec6fa,Esta báscula dice que sólo tengo unos kilos de más pero este vestido dice que estoy en obesidad mórbida #losvestidosnomienten,anorexia,báscula decir sólo kilo vestido decir obesidad mórbido
user0188,83569c72609b,"Incluye en tu alimentación diaria más frutas y verduras y menos granos refinados, grasas y azúcares. #nutricion  #perderpeso #adelgazar",control,incluir alimentación diario fruta verdura menos grano refinado grasa azúcar
user0189,d7fe3cc68c29,"Espero pronto esté tan delgada que mis huesos sobresalten, y cuando lo logre estaré más que feliz
#thinspo",anorexia,esperar pronto tanto delgado hueso sobresaltir logre feliz
user0190,dd43a87d3a12,"Y seguiré avanzando para acabar con esta MIERDA o al menos tenerla controlada. 
 #Anorexia  #proana #promia http://ow.ly/wUWj305XOK8",anorexia,seguir avanzar acabar mierda menos tener él controlado
user0191,4f9772580b0a,"Dedicar diariamente tiempo para tu acondicionamiento físico puede resultarte en un cuerpo más sano y una mente más despierta.
#Cellfood #motivacion  #deporte #ejercicio #salud",control,dedicar diariamente tiempo acondicionamiento físico poder resultartar cuerpo sano mente despertar
user0192,20a34b9e84ba,me llené con un café y una pepa,anorexia,llené café pepa
user0193,87dc11aba3e7,Miren el cuerpito que tiene quiero.  #Thispo,anorexia,mirar cuerpito querer
user0194,7c72bdc0a6ae,"ya no se conforman con atacar a las niñas y adolescentes.
http://esferainformativa.com.mx/sitio/ana-y-mia-cada-vez-atacan-a-mas-mujeres-de-esta-edad/ …",control,conformar atacar niña adolescente
user0195,c4b7ccf85e88,"Soy egoísta porque hago sufrir a la gente que me quiere, siendo el mas hijo e puta conmigo mismo #proana #promia #coldprince  #thin",anorexia,egoísta hacer sufrir gente querer ser mas hijo puto conmigo mismo
