class,tweet_id,tweet_text_clean,word2vec_0,word2vec_1,word2vec_2,word2vec_3,word2vec_4,word2vec_5,word2vec_6,word2vec_7,word2vec_8,word2vec_9,word2vec_10,word2vec_11,word2vec_12,word2vec_13,word2vec_14,word2vec_15,word2vec_16,word2vec_17,word2vec_18,word2vec_19,word2vec_20,word2vec_21,word2vec_22,word2vec_23,word2vec_24,word2vec_25,word2vec_26,word2vec_27,word2vec_28,word2vec_29,word2vec_30,word2vec_31,word2vec_32,word2vec_33,word2vec_34,word2vec_35,word2vec_36,word2vec_37,word2vec_38,word2vec_39,word2vec_40,word2vec_41,word2vec_42,word2vec_43,word2vec_44,word2vec_45,word2vec_46,word2vec_47,word2vec_48,word2vec_49
control,11f3e8e99de9,vam quer va genial lleg genial orgull tier crack tir toall adel kil yuju find va caer torrij dobl carnaval,-0.51005185,0.00073958636,-0.21755734,0.6646938,-0.51489717,-0.26421157,1.0070881,0.8728299,0.08527337,-0.43146786,0.49962983,-0.3668138,0.16234598,0.47076267,-0.0064466335,0.0050016465,0.57663864,-0.33463234,-0.81972104,-0.26048577,-0.30770627,0.63937443,0.09524604,0.38714692,0.18975522,0.3100997,-0.5049199,-0.024296515,-1.3631227,0.0064834417,0.72015786,-0.37667793,0.011210482,0.3061858,-0.6140339,0.40992647,0.9042694,-0.38261217,-1.0715964,-0.36536747,0.60918915,-0.22210376,0.43261594,0.21098876,0.6482797,0.39769423,0.37846097,-0.15449202,-0.040653177,0.09018059
anorexia,d804cdcbd426,vuelv automat cont calor,-0.7954297,-0.6723587,0.21363947,0.6064315,0.06381117,-0.9247264,0.49794483,0.2487781,-0.007034436,0.06419549,-0.6729538,-0.6167764,0.80106515,0.3136969,-1.1123025,0.32151607,0.41091853,-0.61945444,-0.49937618,-0.7259319,-0.38157025,0.30096707,0.016877718,-0.5917281,-0.027816676,-0.15848105,0.27779883,0.2562697,-1.4754782,-0.26738614,0.20335439,-0.19850516,0.22433227,-0.469523,-0.6228006,0.15120004,1.0693045,0.46046254,-0.24145217,-0.03455445,0.36226678,-0.39457875,-0.18515143,-0.83763593,0.89904416,0.057062864,-0.2289607,-0.46081507,0.37530917,0.95367044
control,f0029cb232b4,hoy esper mañan empez dia buen desayun pod reserv mes com cen disfrut cart menu fin seman,0.09338694,0.20586945,-0.40444413,-0.095630236,-0.40246293,-0.12574294,0.57267034,0.6325979,-1.0272462,-0.10754082,-0.32860592,-0.29619,0.56531477,0.04845171,-0.29431555,0.29245564,0.7291929,0.20868869,-0.5805314,-0.27515996,0.07529595,0.47487998,0.28243285,-0.048375234,-0.04394229,0.35816723,0.11761907,0.14895457,-0.5967602,-0.23935324,-0.18401182,-0.0142485015,-0.38562226,0.09238974,-0.09792715,1.0264765,0.7553216,-0.27117756,-0.05532768,-0.6637275,0.8597457,-0.4541518,-0.119194746,-0.48785737,0.09574655,-0.2920533,-0.26872838,-0.15932176,0.36517233,0.011833894
control,6fc679ff6da6,tod aquell person vacacion anim hac mouss caca avellan sirv desayun almuerz meriend ademas delici salud recet complet,0.16632786,-0.08280947,-0.37726545,0.434616,-0.2833669,-0.06010002,0.49045637,0.68513674,-0.8423113,-0.16963087,0.22821352,-0.63023597,0.025235288,0.10023264,-0.66941065,0.6281073,0.3251151,0.30802673,-1.3574343,-0.1535077,-0.005186432,-0.13823359,0.5656148,0.91845864,0.27424508,0.11473731,0.25035438,0.045332685,0.21191138,-0.08292815,-0.26343238,0.18339613,-0.32876968,0.6146073,-0.2629584,0.7485702,0.29286182,-0.009059419,-0.29355475,-0.9260879,1.2332284,-0.06771061,0.04515462,-0.3905118,0.6635158,-0.1093455,0.08518689,-0.18709803,0.7057618,-0.2700558
anorexia,44b2ffdbb950,yuhuu acab dia consegu com apen mas calor d mañan top orgull,-0.334663,-0.3503305,0.2741504,0.6383311,-0.41887882,-0.72783285,0.43068078,1.0826229,-0.38742483,-0.033284113,0.1802593,-0.35320902,0.6140224,0.12398372,-0.5422359,0.11952887,0.61260766,0.22961646,-0.70865846,-0.30686644,0.30588096,0.6768985,0.01668852,-0.1836528,0.19179887,0.14358263,0.32888806,-0.118106574,-0.85705495,0.08787642,-0.12912743,-0.40790913,0.057779867,-0.4781337,-0.6177829,0.5650191,0.960062,0.17727049,0.02009665,-0.36329615,0.32048333,-0.37742853,0.40836808,0.1244363,0.258691,-0.51403505,-0.30425015,-0.4676098,0.3496448,-0.111574925
control,01f9b26b4c3b,pront app pued encontr disfrut excelent gimnasi ciud encuentr sig entren,-0.3155614,0.17076077,0.10566921,0.25281385,-0.3984338,-0.4050621,0.72306573,0.5705764,-1.0730406,-0.27830207,-0.34223893,-0.25921538,0.32250065,-0.1448523,0.08766116,-0.2024794,0.20904012,-0.40482485,-0.2918142,-0.7424678,0.19192934,-0.29642567,0.83456236,-0.5656543,0.4533702,0.5488052,-0.37037295,-0.47719142,-0.19833374,-0.059113458,0.6484709,-0.3937233,-0.2188194,-0.040375907,0.33189481,0.44934577,0.3592425,-0.2531451,0.3422984,-0.6556209,1.3282319,-0.33548415,0.08656052,-0.20068663,0.75465304,-0.55604404,0.67452496,-0.36091048,0.921777,0.12966049
anorexia,2dc5935fbd58,placenter ver fot result plac ser fot,-0.7125932,-0.44875044,-0.35934025,-0.35846975,-0.5479005,-0.26717517,0.75595474,0.92221814,-0.07325358,-0.3738748,-0.35058397,-0.05773596,-0.22422121,0.9922461,-0.1398793,-0.13996547,0.18255092,0.60290617,-1.1517754,-0.52788085,-0.290946,-0.42947724,0.348056,-0.5091793,0.07735758,-0.39165947,-0.049651768,0.5002637,-0.8064734,-0.3585186,0.4489193,-0.16032057,-0.3509531,0.22878356,-0.42349452,0.31744188,0.66234106,-0.6081086,0.5693026,-0.43412066,0.8135715,0.09519357,-0.33915326,-0.14684503,1.0243351,-0.1308008,0.03393031,-0.38021436,0.5330172,-0.3326528
anorexia,2b50628fc9ed,am necesit mas nunc m,-0.15186687,-0.37685823,-0.24460351,0.3113199,-0.13748108,-0.8289121,0.17119525,0.9197677,0.35336113,-0.3982251,0.10475691,-0.7108593,0.25086823,0.27071363,-0.52333635,0.34812889,-0.024305606,0.1721049,-0.18949878,-0.9930941,0.7991445,0.10160531,0.7543932,-0.54828644,0.31911534,0.7259153,0.17217138,0.29359567,-0.3519146,0.4608291,0.25659323,-0.016617935,-0.30740565,-0.2840936,-0.8008963,0.42204708,0.80544245,-0.08719817,-0.44326907,0.06884591,0.91303366,0.035052367,-0.110980555,-0.04073628,0.41126662,-0.8116252,-0.44181356,-1.1847044,0.35366553,0.10829183
control,d731eba38f6a,carl rios orgull,-0.40258154,-0.75319976,-0.009034008,0.73575974,0.0371405,-0.28028098,1.0965672,0.84214705,-0.21421473,-0.34679577,-0.31318942,-0.42092466,0.7355717,0.5892144,-0.57082295,-0.13349305,0.64431554,-0.14357616,-0.037747007,-0.12788625,-0.14222881,1.0421473,-0.10418466,-0.08935342,-0.2208433,-0.65150416,-0.9176671,-0.024089048,-1.3203775,0.60948306,0.33528253,-0.5136134,0.27437085,0.19103204,0.1603406,0.21724606,0.21547318,-0.5762455,-0.31243536,-0.89761823,0.4416008,-1.0347981,0.28475332,0.40405217,0.38453624,-0.44596052,-0.6325883,-0.08545568,-0.1405327,0.09769362
control,90d86231ed6a,desayun compañer ayer xàbi,-0.2150099,-0.4983704,0.2856221,-0.92431045,-0.26522538,-0.10141368,0.03387221,0.6087781,-1.3331378,-0.6377766,-0.4789191,-0.65484,-0.01931063,0.12119056,-0.7232023,0.6886804,0.066245526,0.4909841,-1.3609657,-0.0056383014,0.04691896,-0.25965396,0.16917577,-0.20989981,-0.105904266,0.4384692,0.13398525,-0.0391843,-0.12637362,0.04325192,-0.4320947,-0.417456,0.0633385,0.63713974,0.13101643,1.0874248,0.62213117,0.39397547,-0.29492372,-0.46521965,1.0605129,-0.19226085,-0.067292415,-0.38123223,0.22406487,-0.20362142,0.26262695,-0.426026,0.19407257,0.52375346
anorexia,d7c1a67d15ff,kil dias,-0.76379293,0.3247076,-0.2491698,0.44249538,-1.2555997,-0.6171149,0.632436,0.21514621,0.05322613,-0.75980616,0.21968435,-1.2360369,0.44104725,0.017846555,-0.80924726,0.02540195,0.4740383,-0.07610501,-0.852229,-0.06225888,0.15492272,0.2992229,0.08119562,0.176841,-0.6561355,0.3370536,-0.11857521,0.35812443,-0.023153573,-0.08925854,0.49175423,-0.2669564,0.7586063,-0.09554529,-1.0918261,0.70420814,0.9462539,-0.49416107,-0.78331923,0.08632539,1.1769125,-0.11427434,0.039924175,0.17796288,0.35693264,0.06423472,-0.0035214871,-1.1467855,0.71554065,-0.34718323
control,602a968fadba,gust andar presum braz braz braz buen,0.2836783,0.3760658,-0.23057131,-0.641355,0.63198024,0.48290613,1.0948197,1.1077688,0.124041386,-0.20444573,-0.7247452,-0.37394518,0.32559285,-0.036110904,-0.69656235,0.28347823,0.17370844,-0.055598907,-0.5285493,0.45245537,0.25715014,1.1756,0.2500191,0.05116413,0.15539752,0.5852856,-0.46528766,-0.32783672,-1.0599966,0.5907541,-0.010354431,0.49377945,-0.42591467,0.7261979,-0.9406151,0.44695213,0.19774641,0.164513,-0.63638407,-0.98590344,0.2157907,0.12114304,0.30076405,0.31129017,0.2236539,-0.4999037,-0.0494056,-1.0102336,0.93200576,-0.27457932
control,4dcbc1d686fe,habl com limpi tca bio eco superaliment preci sol qued atribu labor vide destac labor pedagog coincident cas se vien molesti,-0.63721514,0.26457027,-0.607466,0.14572388,0.26662284,-0.0728095,1.4755156,0.45997185,-1.02852,-0.08044452,-0.23169361,-0.67738384,0.1769617,-0.3151952,-0.5540727,0.35050017,0.11382252,0.21352781,-0.80195946,-0.4511295,0.55541927,0.16046216,1.0424795,-0.3404905,-0.23050587,0.3725863,0.43078798,0.2503056,0.020466441,-0.3415699,0.20486176,-0.0078488365,-0.15973216,0.2531161,0.44164136,0.014794252,-0.15195443,0.15664525,0.042129654,-0.7312051,0.49223378,0.34508997,0.26422027,0.52980053,0.81409293,0.2473275,-0.37232155,-0.44209707,-0.3778324,0.0057110353
anorexia,9a0cd99d6b8c,sab si com hac cardi com segu echad hashtag vag verg,-0.045133825,-0.08920191,-0.26460183,0.06543683,-0.44726342,0.06062229,0.25851914,0.6792255,-0.47913992,-0.26535025,0.39880574,-0.22086878,0.3247792,0.6814716,-0.44020236,-0.17742568,-0.117728464,0.06996503,-0.25312835,-0.45111066,0.06277366,0.7836204,0.38214663,0.016398853,0.03189026,0.31028977,-0.1490941,0.3078396,-0.5181844,0.029728461,0.39081582,-0.71173507,0.0171488,0.40546635,-0.08474943,0.18460912,0.12394393,-0.21293555,-0.081055306,-0.42312682,0.29582912,0.11949561,-0.07079879,0.07986658,0.6646759,-0.23604813,0.117260545,-0.46921527,0.8001753,0.019130094
control,164592dc77bc,hoy dia internacional caf doc confitur quer felicit tod l cafet,-0.34739247,-0.18236472,-0.44943857,0.4359257,-0.026591193,-0.540942,-0.21557689,0.44200277,-0.47224712,-0.37796834,0.13889799,-0.48650792,0.111949615,-0.054637074,0.15995842,0.17751238,0.025307046,-0.27093226,-1.2062286,0.11391577,0.10495234,0.37027285,0.8612824,0.17073059,0.60762674,0.28282228,-0.38877565,0.3685686,-0.53009677,0.5106105,0.3353832,0.2909775,-0.2930451,-0.63983434,0.07818841,0.68275243,0.701939,-0.30023587,-0.7142572,-0.22309446,0.66609055,0.019070413,-0.037080877,0.5310791,0.41042492,-0.20967282,-0.33375552,-0.46921656,-0.068630844,0.26790506
anorexia,87987a4ecfdc,ahor quier vomit,-0.36442518,0.35649624,-0.75179213,-0.39088568,-0.2673594,0.22794525,0.22339894,0.25247934,-0.65090185,-0.072249554,0.38850358,-1.225845,0.43765664,0.18983382,-0.44872478,0.19594543,0.051644783,0.4716903,-0.43123057,-0.4019074,0.054757025,-0.29929632,0.70492834,0.19936664,0.03630054,0.2806107,0.1171914,0.1590465,-0.5785536,0.1930704,0.04131643,-0.3393924,-0.31473723,-0.031407196,-0.3263787,-0.0032224655,1.0713714,-0.104270734,-0.008081655,-0.6860458,0.25959918,-0.11995488,-0.35867807,0.5116769,0.6974729,-0.07773715,-0.26275703,-0.046726625,0.53672636,0.0628979
control,5a590076bdf2,com post entren bellez hor com import ing,0.59745806,-0.57182276,-0.057062283,-0.05563539,0.19471705,-0.46568933,0.8605207,0.24757886,-0.85838234,-0.06813994,0.081131704,-0.2729909,0.45839256,0.2660629,-0.4880813,-0.2752087,0.28361732,0.23776303,-0.8479353,0.30790207,0.17520481,0.442012,0.60108095,0.059782058,0.015116364,0.24076042,-0.7672021,0.44379523,-0.5842634,0.17392047,0.06635626,-0.7127804,-0.5437468,0.027113749,0.08766323,-0.028364614,0.36871454,0.15269941,-0.30776194,-0.81936646,0.68349373,-0.39298907,-0.36000365,-0.48921207,0.88757735,-0.14424145,0.17202708,-0.07826886,0.3248455,-0.32315207
anorexia,783dc9416f5c,sol dese sent acept hermos,-0.43688804,-0.02534067,-0.83345586,-0.046824526,0.066177085,-0.52112985,-0.14672524,0.46026522,-0.8485338,-0.30894023,0.36732036,-1.4627591,0.95087016,0.15990248,-0.36375675,0.26810446,0.28389138,0.5627331,-0.43907976,-0.9640827,-0.18387513,-0.08981335,1.1368794,0.011020089,0.74451244,0.053958237,-0.067561984,0.4415918,-0.9218149,0.06401422,-0.28375393,0.4149045,0.23683158,-0.54591453,-0.067233875,0.13199212,0.16008471,-0.07101657,-0.25781024,-0.75740004,-0.0823653,-0.32916898,0.17872849,0.21506977,0.8774351,-0.55325365,0.861153,-0.802952,0.32795134,0.14329961
anorexia,6da8210c9293,vomit maxim hor despu cad com si pas hor aunqu vomit engord,0.09963366,-0.18175481,-0.1673008,0.0031972814,0.36368418,-0.3495158,0.29951516,0.42090333,-0.48420444,-0.2754813,0.08586938,-0.67674214,0.7901179,0.6406134,-0.37128878,0.2189532,0.1044892,0.15843742,-1.1658925,-0.5510512,-0.00879027,0.19554132,0.63014203,0.09486476,-0.05045064,0.26240468,0.056118518,0.04504465,-1.0916404,0.0068218657,0.2611834,-0.39818668,-0.7689419,0.25019202,-0.45107043,-0.40792564,0.81205195,0.3923794,0.34133434,-0.93082404,0.3122108,-0.05257799,-0.5777134,-0.25306606,0.49001944,-0.21319877,-0.14701961,0.16649608,0.42500058,0.09475723
control,75833e125b7a,to mund loc frent addict model,-0.03597927,-0.29379997,-0.06471745,-0.59690493,0.51315194,0.040928844,0.8249269,0.8011529,-0.9076349,-0.14932893,0.18781753,-0.88521093,-0.14951761,0.03669524,-0.6544546,-0.28784707,-0.70611984,0.025250202,-0.16687106,-0.024986738,-0.39149,0.5878919,0.37331676,0.07907144,0.28879473,-0.03874944,-0.33239633,-0.69230014,-0.31882825,-0.33772326,0.5610796,0.02096429,-0.53097254,-0.116037615,-1.3950511,0.018760651,-0.055754125,-0.49814317,-0.24232568,-0.28018543,0.88703793,-1.0854107,0.62279034,0.09034506,0.639105,0.687989,0.40062532,-1.4641165,0.566551,0.09496311
anorexia,b40095d29b17,pregunt pas amig ojal reun extrañ ten pes acept socied,-0.3037246,0.39020413,0.048559196,-0.50204855,0.5450999,-0.44987535,0.12707351,0.8909656,-0.97555125,-0.56100017,0.054937232,-0.8958193,0.47948915,0.78507227,-0.21245341,-0.07102853,0.23585308,0.19452915,-0.625986,0.08529179,-0.12888174,-0.16576698,0.6748942,-0.07848547,0.1818362,0.72621095,-0.39982104,0.9702408,-0.7704987,-0.010384962,0.08787942,-0.42741385,0.14698721,-0.057753496,-0.033925824,0.011291796,0.5416995,0.13333295,-0.004262482,-1.1253068,0.30419132,-0.27810866,0.09360623,-0.104692794,0.40566865,-0.37474364,0.28281716,-1.1468308,0.19462869,0.19158547
anorexia,b555b513d670,avergüenz hag avergonz deb vos carg tant gras creert hermos,-0.541628,-0.043344535,-0.25167677,-0.24597266,-0.43758282,-0.5277997,0.022149492,0.7549881,-0.5775198,-0.56386167,0.6061138,-0.5267554,0.82394856,-0.12408292,-0.4004797,1.0592484,0.034392726,-0.15785658,-0.32613552,-0.6273263,0.10979724,0.45782852,1.2791345,0.19404243,0.3605458,-0.6811105,-0.12441301,-0.13166411,-0.100092486,0.19791499,0.018106632,0.30523652,-0.09120675,0.52942836,-0.0438365,0.5951833,-0.04061961,-0.38219172,0.14844012,-0.47129506,0.14919667,-0.18304045,-0.16892502,-0.28828564,0.9178947,-0.07398813,-0.3806371,-1.161363,1.0643009,-0.40917435
anorexia,864ff8bf7760,quis investig tem descubr asi llam anorexi bulimi hoy curi met instagram hashtag encontr,-0.29155046,-0.27552912,0.038647484,0.39172357,0.17534348,0.04581522,-0.6293482,0.72132695,-0.53601635,-0.11392958,-0.26117808,-0.5566749,0.40819246,0.79997164,-0.85655165,-0.01392833,0.16433023,0.6580304,-0.88490325,0.046652626,0.08364823,0.6058456,0.30620104,-0.44878098,-0.14274189,0.42166552,-0.52386034,-0.18861994,-0.04195447,0.44486067,0.74745166,0.47071534,0.075605094,0.118052825,-0.22607704,0.19106899,0.26987714,-0.30452636,-0.031841427,-0.36223742,1.1841695,0.57706696,-0.06506843,-0.06729598,1.2082936,-0.19671713,0.120246254,-0.61040276,0.9011369,0.7147783
anorexia,ca2c28c29dfa,felic rop comienc quedart grand,0.51358545,0.5411489,-0.5540209,0.57441914,-0.5127083,0.26199988,0.7797078,0.87685806,-0.33621925,-0.27299792,-0.41672078,-1.2969383,-0.14817482,0.44747892,-0.8842535,0.13357368,0.23976347,-0.42893448,-0.34927943,0.4605065,0.36923856,0.12437763,0.02306984,-0.17870387,0.027227465,-0.21347526,-0.22736005,-0.6864835,-0.83287895,-0.059554577,-0.49863276,0.50716716,0.62512934,0.4736967,-0.033407617,0.4038338,0.25791663,-0.08436541,-0.50133723,-0.32280284,0.6485754,0.10755731,-0.08274889,0.25250196,0.66442645,0.4079647,0.4395048,-0.7418296,0.29199177,-0.73833615
control,e2bc434b941d,graci valios amor feliz dia padr bodytonik fit,0.13807817,-0.3245847,-0.11589199,0.28781018,-0.26740634,-0.9518142,0.99346954,0.40745586,-1.0895351,-0.33874264,0.020958915,-0.9463414,0.23347545,0.14172666,-0.33266982,0.31132284,0.2526059,0.2829143,-0.0051808283,-0.18196791,0.2667534,-0.24163081,0.38802567,-0.3345509,0.24489993,0.5369084,-0.20192471,0.07998727,-0.74267775,0.06745093,-0.34058565,-0.06515552,0.21821073,-0.78522825,-0.3774488,0.55884695,-0.45252073,0.19056219,-0.6961019,0.0452692,0.9405057,0.06647378,0.3429432,-0.012921967,0.033209763,-0.042040564,0.07740402,-0.9899065,0.093769565,-0.26715246
anorexia,9973700e70fa,papel estraz contien fibr pued ayud disminu apetit igual hiel,0.05285564,0.20495458,-0.10303744,0.43271583,0.7308794,-0.58038485,0.6625346,0.10979192,-0.49029884,0.29233843,-0.26288298,-0.3314944,0.18599252,0.7129251,-0.5912886,-0.15277605,0.46833125,-0.3252491,-0.74364734,-0.89709604,0.17410497,0.030788478,1.0856762,-0.15460363,0.18754111,0.2945235,0.32002395,0.21289638,-0.8580378,0.059382282,0.62162554,-0.38284963,0.2090756,0.35810453,0.04350767,-0.3308545,-0.1829381,-0.025365522,-0.116903566,0.053556662,0.1643126,-0.4092709,0.39841014,0.15729776,0.53846586,-0.22515562,-0.59425306,-0.7320359,0.90443355,0.4548326
control,22f5afa49e28,kil propus baj seman sant sol falt,-0.6419126,0.13073315,-0.063591085,0.46405157,-0.5253468,-0.46937022,0.30622905,0.24328952,0.018404825,0.23912576,0.035568006,-1.0289927,0.64463615,0.102730386,-0.68577105,0.44174448,1.2559134,-0.13410942,-0.43975812,-0.22907205,0.029419813,0.13141379,0.69201916,0.43405113,-0.12691073,0.5849808,0.3198546,0.0075326306,-0.46104383,-0.21533093,0.42159075,-0.16257893,0.3122982,0.13299756,-0.14846836,0.88747823,0.1641437,-0.21022591,-0.15309931,-0.25823373,0.72726685,-0.06079952,-0.114639856,0.2192539,0.49862343,-0.05640104,0.32810482,-0.5181832,0.58010834,-0.07789049
anorexia,32d9d8c4a273,quier asi parar logr,-0.14532027,0.10304171,-1.0653104,-0.1437321,-0.18747246,-1.0088248,0.32813478,0.36927846,-0.21173573,-0.36743438,0.34333396,-0.639266,0.54019064,0.22156101,-0.11234168,-0.34086233,0.68799305,0.48208195,-0.6335107,-0.35191214,0.5501341,0.21233574,0.21926606,-0.018509775,0.055363685,0.3621068,0.042779572,0.32962677,-0.15222293,0.027899295,-0.080664575,0.2912067,0.21121436,0.21341139,-0.4241231,0.04093975,0.4359501,-0.4205596,0.13328353,-0.10320933,0.6684476,-0.40423048,-0.055156842,0.07926698,1.3592355,0.083029665,0.33393,-0.26555425,0.2664135,0.4540304
control,54d286962cb7,delici,0.74257225,-0.96184796,0.9057222,0.6712535,-1.2576355,0.23141219,0.24904677,0.84687513,-0.67475283,0.36444533,0.68468666,-1.6750168,0.31712568,-0.76662767,-0.2154429,0.79750293,1.1040628,-1.1016943,-1.7479262,-0.3751371,0.95903856,0.021942144,0.31726083,0.9604363,-0.38498536,-0.55466056,-0.35631904,0.29070807,0.18999182,1.165631,-1.2257005,0.61566615,-1.8930018,-0.18471521,0.10265822,1.110802,0.5743079,-0.044041883,-0.096221164,-1.4364052,1.0909402,0.27993685,-0.2790278,-0.29396024,1.2791846,0.8221882,0.10387677,0.45719057,1.097935,0.012524079
anorexia,c3f031c07368,sol quier ser perfect,-0.09430721,0.21661907,-0.2605688,0.14864498,-0.10980556,-0.016080491,0.29977947,0.6198741,-0.13878633,-0.32231197,-0.10249643,-1.0026639,0.50972885,-0.14050172,0.0765166,0.4060393,0.488716,0.16284335,-0.38699162,-0.46597767,0.49787888,-0.38642353,0.29174358,0.28427976,0.31986415,0.4652582,0.37689787,0.08726671,-0.38772753,0.17325328,-0.06477896,0.33633333,0.2506506,0.008344531,0.00097101927,0.33038914,0.21228895,-0.052933797,-0.13495648,-0.5462115,-0.061313372,-0.22136384,0.37459013,-0.1549436,1.4744017,0.18949656,0.19359896,-0.5827727,0.22339085,-0.084950045
anorexia,88e09cf36566,pes actual estatur pes met,-0.40082255,0.7132369,0.09605856,0.31969434,-0.118658066,-0.8777071,-0.14582309,0.42347723,-0.40275607,0.08814542,-0.5397616,-0.82070607,0.06587297,0.84678376,-0.75027764,0.4311076,0.031153804,0.5242221,-0.5748274,0.55097324,0.1579978,0.25725907,-0.2147953,0.047270358,0.28364474,0.53339785,-0.9432089,0.2123568,-0.41512793,-0.10470118,0.076850496,0.17032626,0.35892132,-0.14011085,-0.33461124,0.44867998,0.75206244,0.02140905,-0.27529597,-0.5637972,0.96083146,-0.20799835,0.4375705,0.0661286,1.3087465,-0.037640315,0.23767665,-0.071725234,0.9390296,0.07892177
anorexia,da2f3f2dbef1,hac q mas destru,-0.22256482,-0.3107695,0.069738634,-0.30804896,-0.19114341,-0.24325877,0.2788203,0.87747914,0.09751621,-0.092989706,-0.043301195,-0.26661837,0.2267094,0.6980881,-0.5031989,0.7315278,-0.26228103,-0.028803347,-0.27335206,-0.46175238,0.71034074,0.46400714,0.48645645,-0.09338059,-0.10304092,0.3696281,0.5142649,-0.11517516,-0.29183966,0.12938799,0.027676426,-0.64478934,-0.26299387,-0.53331864,-0.6045824,0.36833188,0.44705388,-0.24790448,-0.24268205,-0.52391994,0.5794621,-0.22557032,0.39406586,0.2011267,0.7981675,-0.13159049,-0.52130616,-0.5230484,1.0145856,0.20908305
anorexia,457fbde1da8f,quer vers chic anunci perd control testimoni,-0.5014376,0.27601635,-0.63714314,0.4771376,-0.7810573,-0.16987573,-0.1965802,0.7950315,-0.20449455,-0.44838282,0.28785434,-0.9049888,0.21873398,0.25350145,-0.32184094,1.1609762,-0.1873742,0.4818794,-0.5561556,0.67573386,-0.011457573,0.37682635,1.1603616,-0.041280717,0.50609577,0.5758939,-0.21630147,-0.20453168,-0.71847683,-0.15907662,0.27209532,-0.33176193,0.1257457,0.052987535,-0.89880276,-0.21858992,0.45376393,-0.4699745,-0.8235483,-0.5853213,0.15497951,0.17669167,-0.07469053,-0.20384751,1.2782221,-0.017045932,-0.3190818,-0.72163814,0.16114609,-0.14282624
anorexia,c804d52427a8,necesit vomit comi,0.4431814,0.3502668,-0.37479377,0.0039170682,0.18631053,-0.2339747,-0.074739166,1.1894133,-0.48655346,0.034778547,-0.05455779,-0.93930894,0.18756674,0.35977283,-0.44282302,0.29001665,0.103680335,0.54116815,-0.715682,-1.0186676,0.19699807,-0.35635838,0.80287623,-0.11260889,-0.4255155,0.6938419,-0.038761783,0.552587,-0.5421987,-0.034467917,0.25030044,0.026185254,-0.6827429,0.24541563,-0.15737574,-0.33273956,1.3534838,-0.40863386,0.0018861381,-0.08024707,1.0278196,0.06741252,-0.5921621,0.5987617,0.6241806,-0.5733701,0.04168877,-0.32502627,0.5441593,-0.20741022
