class,tweet_id,tweet_text_clean,word2vec_0,word2vec_1,word2vec_2,word2vec_3,word2vec_4,word2vec_5,word2vec_6,word2vec_7,word2vec_8,word2vec_9,word2vec_10,word2vec_11,word2vec_12,word2vec_13,word2vec_14,word2vec_15,word2vec_16,word2vec_17,word2vec_18,word2vec_19,word2vec_20,word2vec_21,word2vec_22,word2vec_23,word2vec_24,word2vec_25,word2vec_26,word2vec_27,word2vec_28,word2vec_29,word2vec_30,word2vec_31,word2vec_32,word2vec_33,word2vec_34,word2vec_35,word2vec_36,word2vec_37,word2vec_38,word2vec_39,word2vec_40,word2vec_41,word2vec_42,word2vec_43,word2vec_44,word2vec_45,word2vec_46,word2vec_47,word2vec_48,word2vec_49
control,11f3e8e99de9,vam quer va genial lleg genial orgull tier crack tir toall adel kil yuju find va caer torrij dobl carnaval,-0.54663503,-0.012189266,-0.22285852,0.68039715,-0.53114647,-0.25954747,0.9800292,0.8753193,0.10008863,-0.44913545,0.50399905,-0.38024384,0.194394,0.46358114,-0.0012243316,0.04136524,0.6059762,-0.3065746,-0.8111168,-0.24147415,-0.30657923,0.62574315,0.097904325,0.37954125,0.19059736,0.34869564,-0.48397797,0.009703627,-1.3400055,-0.0067445426,0.70163834,-0.39571583,-0.0032024428,0.31499207,-0.60460234,0.38659135,0.89043,-0.40798455,-1.1230808,-0.35161456,0.59890044,-0.22756128,0.41177034,0.20204623,0.6203953,0.37714016,0.40249005,-0.15558639,-0.0060985833,0.017682644
anorexia,d804cdcbd426,vuelv automat cont calor,-0.8045658,-0.6777463,0.17719501,0.6128232,0.033525586,-0.92773044,0.48120674,0.21543577,0.01047603,0.010099694,-0.65170854,-0.626232,0.85522556,0.32306287,-1.1393176,0.35355875,0.43881506,-0.6197666,-0.49165106,-0.7154716,-0.37017223,0.28211033,0.0110053085,-0.5969566,-0.069407485,-0.1206393,0.2895948,0.28481323,-1.44172,-0.24627635,0.2087835,-0.2439377,0.20347454,-0.44406155,-0.61867523,0.13733266,1.104067,0.43010092,-0.28558242,-0.049173817,0.3639609,-0.4022407,-0.20009437,-0.8529515,0.8793126,0.020863414,-0.19922079,-0.4617982,0.42454827,0.89273524
control,f0029cb232b4,hoy esper mañan empez dia buen desayun pod reserv mes com cen disfrut cart menu fin seman,0.08272773,0.21088248,-0.42210463,-0.09822203,-0.42662165,-0.111680776,0.5660987,0.6168249,-1.017694,-0.123864286,-0.31642622,-0.29394794,0.581097,0.05378048,-0.29155633,0.32684264,0.7454837,0.22217044,-0.5682285,-0.26339078,0.085610546,0.44795135,0.26967975,-0.052721728,-0.05435198,0.38382217,0.11093044,0.18419138,-0.575379,-0.23387848,-0.21466506,-0.042087756,-0.39153403,0.10432048,-0.08491127,0.99765676,0.7558381,-0.2953093,-0.07397396,-0.6749046,0.8532443,-0.45509744,-0.12540206,-0.49464265,0.08647466,-0.31421378,-0.26689774,-0.16274239,0.37902167,-0.008224615
control,6fc679ff6da6,tod aquell person vacacion anim hac mouss caca avellan sirv desayun almuerz meriend ademas delici salud recet complet,0.14588399,-0.07838083,-0.39277193,0.41349304,-0.2905547,-0.053585198,0.47575092,0.68214864,-0.8221393,-0.14800887,0.23760475,-0.6434029,0.026778264,0.10474206,-0.67520607,0.65087086,0.3508867,0.32210928,-1.3294675,-0.14206891,0.005865587,-0.18387917,0.56873727,0.9052726,0.28833944,0.15089905,0.24594921,0.07432575,0.22450468,-0.054443583,-0.30710015,0.16873069,-0.3266149,0.6291342,-0.2507882,0.7257109,0.27798095,-0.018609699,-0.34357145,-0.94152856,1.2383504,-0.06631619,0.037883077,-0.39655188,0.660279,-0.10679444,0.08418587,-0.17875324,0.6942721,-0.29369313
anorexia,44b2ffdbb950,yuhuu acab dia consegu com apen mas calor d mañan top orgull,-0.3608689,-0.35407695,0.24915068,0.63532054,-0.42668378,-0.73528385,0.41011643,1.055631,-0.3829105,-0.07427708,0.18344565,-0.34594142,0.64473313,0.14031155,-0.5705939,0.15738934,0.64726394,0.23007311,-0.68781215,-0.30297872,0.30346707,0.63228345,-0.0063026696,-0.18693478,0.1877862,0.18142742,0.3301851,-0.08266782,-0.82445025,0.09899551,-0.15296273,-0.45705056,0.05512028,-0.47083664,-0.6021889,0.55387884,0.9734869,0.15846947,-0.015039578,-0.38125518,0.33159924,-0.35362637,0.39429882,0.12121268,0.23654169,-0.53857356,-0.29267976,-0.45949808,0.38734528,-0.17420699
control,01f9b26b4c3b,pront app pued encontr disfrut excelent gimnasi ciud encuentr sig entren,-0.32811671,0.15970202,0.06824691,0.24540778,-0.41244906,-0.40248773,0.7119829,0.5477347,-1.0604132,-0.28497583,-0.34296617,-0.27034423,0.33943462,-0.12576151,0.07976692,-0.15929414,0.2503462,-0.3821005,-0.26713005,-0.73824114,0.19944574,-0.33450863,0.81120896,-0.577496,0.4566337,0.59904987,-0.37625504,-0.4492109,-0.19005117,-0.050873086,0.6370759,-0.4231062,-0.22258236,-0.0045911777,0.35276854,0.4309291,0.35635334,-0.2564646,0.31350228,-0.68344355,1.3295552,-0.33629128,0.067138225,-0.2318109,0.743383,-0.56022483,0.6739244,-0.33858573,0.94329256,0.07365208
anorexia,2dc5935fbd58,placenter ver fot result plac ser fot,-0.7247891,-0.46218655,-0.38334852,-0.37804317,-0.57513523,-0.25634316,0.74476045,0.894682,-0.06683875,-0.37323067,-0.32361314,-0.07500472,-0.17787574,0.9807158,-0.15225373,-0.120767176,0.21124515,0.6245925,-1.1408056,-0.5259436,-0.27537107,-0.4800913,0.3439016,-0.51270723,0.07434189,-0.34553292,-0.06759236,0.5454745,-0.79096127,-0.3467668,0.4332821,-0.1964065,-0.33554354,0.25291884,-0.41498962,0.3041226,0.6778508,-0.63029724,0.52945095,-0.44334003,0.8038283,0.119228244,-0.37418342,-0.15909925,1.0176743,-0.13553067,0.038683545,-0.3656108,0.5513147,-0.379932
anorexia,2b50628fc9ed,am necesit mas nunc m,-0.17370212,-0.37032306,-0.27124807,0.28593954,-0.16101089,-0.8296878,0.16792373,0.9207696,0.35493788,-0.40471935,0.10663767,-0.7245954,0.26940125,0.25402656,-0.52540076,0.36498606,0.0060659437,0.19095892,-0.17211077,-0.9806385,0.78992736,0.04696899,0.7443332,-0.5514968,0.3102674,0.7736299,0.15565974,0.32763097,-0.33684286,0.4751688,0.20821209,-0.049823377,-0.30693716,-0.27768987,-0.78167385,0.37763852,0.8113538,-0.09877704,-0.4824739,0.059238635,0.9073437,0.06876399,-0.114031315,-0.050414264,0.3705929,-0.8352041,-0.4237821,-1.1827055,0.3618424,0.044286788
control,d731eba38f6a,carl rios orgull,-0.44840887,-0.75711757,-0.021985024,0.7198028,-0.001818339,-0.27973917,1.0728391,0.826663,-0.18712366,-0.39527306,-0.31985888,-0.42887613,0.77370596,0.60942906,-0.58932734,-0.09814688,0.67653316,-0.1487021,-0.024234107,-0.12053627,-0.14604199,1.0304953,-0.13285756,-0.07461485,-0.22133356,-0.60996294,-0.90697026,0.0035848718,-1.2838451,0.6074093,0.31340918,-0.56851804,0.26669076,0.19785763,0.16618009,0.21030009,0.20232297,-0.6080031,-0.36758384,-0.91224194,0.43870583,-1.0283669,0.27242324,0.3944466,0.36874905,-0.47363222,-0.6220977,-0.08966603,-0.100303896,0.04480271
control,90d86231ed6a,desayun compañer ayer xàbi,-0.22778732,-0.5032481,0.25798768,-0.9498995,-0.2880798,-0.08067734,0.016957693,0.5713458,-1.3399868,-0.6351264,-0.4566545,-0.64533496,0.0111617,0.122714885,-0.72136724,0.6917229,0.06837032,0.49518672,-1.3479981,-0.0046891905,0.045213774,-0.2947875,0.14678097,-0.18940108,-0.11793275,0.48188114,0.116261445,-0.011117421,-0.13597378,0.07707687,-0.46497074,-0.45787632,0.06859507,0.6435888,0.13082755,1.0803645,0.6178267,0.37095484,-0.31959,-0.49805918,1.0514352,-0.17135397,-0.084784724,-0.39590383,0.22660778,-0.21114825,0.25862706,-0.43313062,0.18965112,0.5131296
anorexia,d7c1a67d15ff,kil dias,-0.748229,0.33343545,-0.2997795,0.42818996,-1.2699504,-0.61955047,0.6007761,0.21239406,0.05126944,-0.7553164,0.23547375,-1.2381353,0.43940905,0.005464673,-0.7966919,0.06351732,0.5348899,-0.038709864,-0.82295585,-0.010263968,0.15402266,0.23282017,0.10091869,0.15719953,-0.6391758,0.39411342,-0.11451822,0.40493333,0.03837955,-0.085942045,0.43797123,-0.30995214,0.78554046,-0.10578561,-1.0541201,0.6219845,0.9287755,-0.47518566,-0.8676454,0.07002221,1.1875167,-0.06646002,0.044621706,0.1596653,0.33191758,0.05422564,0.016561523,-1.1137705,0.7429718,-0.43468937
control,602a968fadba,gust andar presum braz braz braz buen,0.2591106,0.37645522,-0.21321909,-0.638175,0.63496554,0.4791546,1.1054595,1.104757,0.09057593,-0.25420755,-0.7020921,-0.368539,0.37418887,-0.0357763,-0.68883336,0.32071587,0.15772493,-0.05569578,-0.5387881,0.44695148,0.27698678,1.179129,0.23342225,0.03528452,0.13385597,0.6205498,-0.457871,-0.29115137,-1.0734143,0.59628946,-0.049080875,0.46095783,-0.4187169,0.71071357,-0.90254813,0.41927603,0.22277068,0.10392431,-0.65128285,-0.99895567,0.17670031,0.12813197,0.2748762,0.314452,0.18188874,-0.5339843,0.019424578,-1.0350572,0.9575458,-0.31826988
control,4dcbc1d686fe,habl com limpi tca bio eco superaliment preci sol qued atribu labor vide destac labor pedagog coincident cas se vien molesti,-0.64938545,0.26354778,-0.6215211,0.14955588,0.2591206,-0.08860903,1.458271,0.44916543,-1.0287522,-0.08602279,-0.22222641,-0.69886184,0.17060833,-0.31203508,-0.5646089,0.353511,0.127295,0.2104522,-0.7999097,-0.44620183,0.5578417,0.16986048,1.03304,-0.35967517,-0.22337212,0.37097907,0.4375378,0.24237087,-0.015375926,-0.3204749,0.19591472,-0.021807063,-0.153401,0.26534438,0.45551437,0.035538726,-0.17182067,0.16179943,0.032537032,-0.7206983,0.49618167,0.344838,0.25954956,0.52117467,0.8149822,0.24526708,-0.36600327,-0.4394714,-0.39218158,-0.019113336
anorexia,9a0cd99d6b8c,sab si com hac cardi com segu echad hashtag vag verg,-0.050830316,-0.100145586,-0.28713706,0.056908846,-0.4566705,0.05984873,0.25767708,0.6776136,-0.46815202,-0.2615742,0.42566395,-0.21685256,0.33709586,0.67512625,-0.44845468,-0.15174153,-0.0814293,0.095008686,-0.2327149,-0.4562705,0.06515983,0.7280145,0.3732299,0.025654016,0.02244435,0.35765254,-0.15100889,0.33787945,-0.48569524,0.04715828,0.37134564,-0.7374708,0.010612932,0.40715513,-0.05972352,0.15531811,0.13089329,-0.23338214,-0.11726052,-0.43752882,0.29149118,0.14935197,-0.07175212,0.07450858,0.6286779,-0.22857952,0.11458388,-0.4665268,0.8467198,-0.016523141
control,164592dc77bc,hoy dia internacional caf doc confitur quer felicit tod l cafet,-0.39701375,-0.18227163,-0.45552132,0.43946597,-0.031241411,-0.550752,-0.2506455,0.43477517,-0.47255585,-0.3947769,0.1407968,-0.47940442,0.115787365,-0.038475633,0.1483531,0.19693325,0.05474087,-0.27207848,-1.1794854,0.110684805,0.11331782,0.3795989,0.8476103,0.1690004,0.61766714,0.3146099,-0.39382696,0.38092253,-0.5234398,0.5221862,0.3287458,0.2704999,-0.28801337,-0.6257121,0.07462657,0.6929538,0.70307106,-0.31054887,-0.7244305,-0.23731495,0.66576463,0.02404371,-0.06917356,0.4936217,0.40249816,-0.23521356,-0.31917876,-0.48762533,-0.068996124,0.2309332
anorexia,87987a4ecfdc,ahor quier vomit,-0.35909006,0.36539313,-0.7724376,-0.3904896,-0.28423956,0.2279964,0.20523573,0.25740477,-0.64148563,-0.062658966,0.39910182,-1.2283245,0.44425568,0.16784246,-0.45317867,0.21315272,0.07556335,0.48429283,-0.40346703,-0.3877031,0.04980929,-0.327894,0.7150628,0.18795735,0.04694142,0.30786112,0.10476365,0.20298813,-0.57658994,0.20363887,0.010187447,-0.35301283,-0.304006,-0.023142418,-0.31713834,-0.030413687,1.0616221,-0.08828962,-0.02171733,-0.6908376,0.2684723,-0.098206006,-0.36435235,0.5237195,0.6794181,-0.06041516,-0.26181844,-0.0323355,0.53584,0.03505096
control,5a590076bdf2,com post entren bellez hor com import ing,0.5851997,-0.57898057,-0.070900634,-0.05680163,0.18967785,-0.4539549,0.8699378,0.24637887,-0.8479519,-0.080515385,0.08150684,-0.2767082,0.4680265,0.27075833,-0.5039925,-0.258902,0.31976947,0.25746605,-0.8150396,0.309888,0.18586037,0.3984586,0.59809345,0.08389963,0.02794806,0.28201404,-0.7766637,0.4746643,-0.5747861,0.19142659,0.03144963,-0.7251121,-0.5519614,0.023683153,0.113372646,-0.056640856,0.36200935,0.11958794,-0.3358426,-0.83303654,0.67605746,-0.36216015,-0.3720643,-0.50420916,0.8725921,-0.14010239,0.17072047,-0.071705304,0.3178605,-0.34127998
anorexia,783dc9416f5c,sol dese sent acept hermos,-0.46038407,-0.029329222,-0.8565053,-0.073289916,0.055663407,-0.51522607,-0.170796,0.4390424,-0.85967094,-0.31209445,0.39015657,-1.4504203,0.95003474,0.1577253,-0.36344025,0.27551362,0.30021483,0.55611277,-0.3964303,-0.9500781,-0.19647202,-0.08760145,1.1245722,0.020187665,0.77143973,0.07860063,-0.0543508,0.44925985,-0.92872393,0.08298817,-0.2937128,0.3732255,0.24583657,-0.53783953,-0.05958444,0.13084516,0.13851413,-0.07928793,-0.2553961,-0.77473396,-0.08974482,-0.32909584,0.17779343,0.18866208,0.87138855,-0.5737739,0.8529455,-0.79155695,0.32480875,0.12608068
anorexia,6da8210c9293,vomit maxim hor despu cad com si pas hor aunqu vomit engord,0.078597344,-0.19063695,-0.18838196,-0.00050033256,0.3365704,-0.34230617,0.29762566,0.4163897,-0.4651173,-0.28030133,0.10540987,-0.6890726,0.8122366,0.6400653,-0.38727048,0.2400525,0.15332137,0.18347788,-1.1492541,-0.54800016,-0.009082687,0.14748032,0.6273007,0.113787256,-0.049561527,0.31474215,0.06034306,0.08257288,-1.0627016,0.020261208,0.22892742,-0.43535003,-0.7735918,0.25404146,-0.4207786,-0.43732128,0.8156994,0.3731278,0.29583374,-0.95316786,0.30656403,-0.019296234,-0.58776057,-0.25706849,0.45866862,-0.2153114,-0.15382063,0.17633633,0.45004693,0.05596721
control,75833e125b7a,to mund loc frent addict model,-0.07348669,-0.32160935,-0.06721806,-0.59461063,0.48672423,0.023665184,0.83158165,0.8030949,-0.8924227,-0.21579748,0.16061868,-0.9007427,-0.08869997,0.06684699,-0.6790488,-0.27545217,-0.67625695,0.015701419,-0.15821941,-0.015523765,-0.3950391,0.57807356,0.36345375,0.08726553,0.29356495,0.0022917911,-0.30705294,-0.6748002,-0.2823433,-0.34227565,0.6030498,-0.021133399,-0.5620665,-0.109872736,-1.4096655,0.02505518,-0.050753858,-0.494735,-0.24974012,-0.2925034,0.8891155,-1.0884668,0.58647096,0.07669759,0.6371924,0.6361628,0.39726746,-1.467432,0.61521536,0.030802034
anorexia,b40095d29b17,pregunt pas amig ojal reun extrañ ten pes acept socied,-0.31240544,0.3803212,0.0063010277,-0.5118626,0.523794,-0.44090748,0.12575871,0.87923545,-0.9821637,-0.54754937,0.07973458,-0.8626355,0.4741067,0.776492,-0.19489,-0.05778075,0.25307363,0.20417821,-0.5923995,0.08627655,-0.1333279,-0.19671945,0.65622604,-0.08094959,0.18058969,0.75319606,-0.39564487,0.98397416,-0.78250015,0.010243705,0.068355575,-0.45195317,0.16537377,-0.042122643,-0.013643002,-0.0062044384,0.5427488,0.11506195,-0.0014508485,-1.1595308,0.28951135,-0.28205103,0.09469226,-0.13301904,0.4060115,-0.37503096,0.28958964,-1.1454538,0.19389959,0.17657092
anorexia,b555b513d670,avergüenz hag avergonz deb vos carg tant gras creert hermos,-0.5544376,-0.042752534,-0.28664088,-0.2965569,-0.4593361,-0.52369857,-0.00014986172,0.75047207,-0.5678215,-0.54897946,0.61947125,-0.5408759,0.837191,-0.1266795,-0.39844805,1.0667975,0.0870406,-0.13257591,-0.31010288,-0.62128043,0.10685716,0.41362724,1.2797573,0.20542617,0.36106688,-0.6193743,-0.11640503,-0.117492065,-0.065724865,0.2070769,0.010556789,0.24991128,-0.11424954,0.5331502,-0.00014551282,0.56742257,-0.055021424,-0.3854507,0.10642884,-0.48862934,0.13499089,-0.17608757,-0.16575226,-0.29554433,0.9032996,-0.10387011,-0.40273672,-1.1604297,1.0900447,-0.4694565
anorexia,864ff8bf7760,quis investig tem descubr asi llam anorexi bulimi hoy curi met instagram hashtag encontr,-0.31035042,-0.28375044,0.017370636,0.37176538,0.1729586,0.035803135,-0.63898754,0.7072973,-0.5332788,-0.11584223,-0.23671493,-0.55296993,0.44416377,0.8045825,-0.867351,0.014416816,0.19412164,0.6793388,-0.8617663,0.04028348,0.110899545,0.5720586,0.29953974,-0.45753863,-0.14034884,0.4623087,-0.54719836,-0.15186651,-0.021383077,0.460211,0.72959983,0.44262168,0.07702295,0.15341647,-0.22921118,0.18345352,0.29074997,-0.32663777,-0.051805627,-0.3845393,1.1850773,0.57975006,-0.083969034,-0.09026129,1.1833947,-0.21666582,0.13888454,-0.62710613,0.9288645,0.67100316
anorexia,ca2c28c29dfa,felic rop comienc quedart grand,0.49904245,0.5198245,-0.5653692,0.5591127,-0.51387775,0.2679707,0.75084794,0.8627645,-0.32761574,-0.30457753,-0.41733462,-1.3044121,-0.12075512,0.46657953,-0.8788282,0.12346766,0.25136775,-0.44135466,-0.33476812,0.4777531,0.3600822,0.13913825,0.02579121,-0.17701037,0.031101137,-0.21552654,-0.20264253,-0.6881095,-0.8463011,-0.062289543,-0.5031247,0.49175987,0.6274234,0.4955666,-0.050887,0.4212823,0.24525213,-0.103480674,-0.49871168,-0.32106957,0.65352,0.09727262,-0.09006361,0.22793834,0.6656233,0.37452534,0.46544394,-0.74538386,0.2850376,-0.7638658
control,e2bc434b941d,graci valios amor feliz dia padr bodytonik fit,0.14127287,-0.3115124,-0.12787221,0.28463534,-0.2718501,-0.9552756,0.97014374,0.3958247,-1.1001991,-0.36162764,0.0047827065,-0.94034684,0.22595291,0.14765748,-0.3252446,0.32490388,0.24983113,0.28308854,0.020028546,-0.16097683,0.2646318,-0.2340306,0.37151736,-0.34866327,0.24902752,0.5431005,-0.20368087,0.06650608,-0.77295715,0.07677342,-0.36565405,-0.06922223,0.22666961,-0.78015745,-0.3614529,0.5564294,-0.44443384,0.17373519,-0.688058,0.04374657,0.93975085,0.057857826,0.3456631,-0.04591637,0.03263696,-0.05452586,0.0994664,-0.9904835,0.066067256,-0.29148296
anorexia,9973700e70fa,papel estraz contien fibr pued ayud disminu apetit igual hiel,0.032834537,0.19258799,-0.11225883,0.43040293,0.69270843,-0.5991064,0.68144614,0.104758605,-0.48366445,0.2619494,-0.26497644,-0.35060984,0.20926678,0.7185478,-0.5958067,-0.15422824,0.47341385,-0.31760862,-0.73436755,-0.8810133,0.15800858,0.013597327,1.0766728,-0.15002218,0.1886639,0.32446072,0.31139043,0.22095108,-0.8693253,0.086952575,0.61118925,-0.40324363,0.19402084,0.36179197,0.04838606,-0.34228134,-0.18209687,-0.041636117,-0.13196936,0.040112745,0.17147115,-0.39929456,0.40229788,0.14663327,0.52472633,-0.24509196,-0.6126395,-0.73013854,0.91308343,0.42738533
control,22f5afa49e28,kil propus baj seman sant sol falt,-0.64299494,0.13200296,-0.08919274,0.43847707,-0.5317873,-0.4626086,0.29545847,0.23482724,0.029036287,0.24371086,0.05728898,-1.0327593,0.65093195,0.08713527,-0.68455744,0.45507258,1.295147,-0.11992325,-0.40795627,-0.20265368,0.024738269,0.09319509,0.69319683,0.42160287,-0.13216075,0.6285172,0.3344875,0.04535974,-0.43469235,-0.20423865,0.38016525,-0.1970572,0.32325703,0.13603711,-0.13528088,0.8542226,0.14575586,-0.21142149,-0.19949356,-0.26605216,0.7277157,-0.030229075,-0.10374917,0.20951363,0.4741068,-0.07626071,0.32563803,-0.50572985,0.58486855,-0.11271413
anorexia,32d9d8c4a273,quier asi parar logr,-0.15668955,0.08733318,-1.0870807,-0.14322138,-0.20486012,-0.997964,0.31510055,0.37306476,-0.20007522,-0.37542242,0.35603142,-0.64203054,0.56830096,0.21385974,-0.09731037,-0.33102643,0.69866896,0.49852383,-0.62356794,-0.33708194,0.5493951,0.20007876,0.23102017,-0.031652734,0.044858463,0.38450634,0.041537613,0.3393914,-0.14227046,0.023364976,-0.09559584,0.26563928,0.19382852,0.22184001,-0.42074504,0.022992142,0.43723726,-0.43148935,0.108347684,-0.09463937,0.66405994,-0.42145595,-0.046246037,0.08433329,1.3361218,0.05621392,0.35662687,-0.25947756,0.2854844,0.4126937
control,54d286962cb7,delici,0.6931215,-0.9547778,0.89001936,0.6766815,-1.2881793,0.21224144,0.23149951,0.84955007,-0.64983666,0.40994608,0.68805236,-1.6740732,0.34529495,-0.7433268,-0.23386116,0.8222208,1.1356673,-1.0873752,-1.7450858,-0.38023788,1.0170362,-0.0364078,0.3062844,0.93204296,-0.36822394,-0.5249747,-0.3613452,0.2969593,0.20058227,1.2234763,-1.2283858,0.6496564,-1.8809658,-0.18846035,0.09714036,1.1084241,0.5464302,-0.05627892,-0.17978455,-1.4661422,1.0867058,0.2667017,-0.27087566,-0.27726537,1.2590709,0.82670885,0.13097751,0.44676572,1.0772943,-0.036202896
anorexia,c3f031c07368,sol quier ser perfect,-0.116196096,0.22005942,-0.28675532,0.1541785,-0.11057763,-0.026753925,0.28341472,0.61981463,-0.14107488,-0.32190472,-0.09755856,-0.99578893,0.52513,-0.13599798,0.06272678,0.41021433,0.4967379,0.16958013,-0.36651742,-0.4580937,0.511755,-0.4000575,0.28677663,0.27654126,0.33505493,0.47483528,0.3619566,0.10960379,-0.3970053,0.19475628,-0.08192439,0.32589388,0.2642235,0.026115641,0.0003748089,0.34720245,0.21265066,-0.052435372,-0.12251306,-0.5362567,-0.073813125,-0.21980846,0.36241457,-0.16520056,1.4504752,0.18669203,0.20643106,-0.57811344,0.21900721,-0.11629869
anorexia,88e09cf36566,pes actual estatur pes met,-0.40280885,0.7095033,0.052030705,0.27804777,-0.14004937,-0.88120824,-0.16898668,0.40328765,-0.37765518,0.078175224,-0.5260064,-0.81171054,0.08744998,0.8623093,-0.7787375,0.43704575,0.059136044,0.50352776,-0.52795315,0.56099856,0.1377505,0.2087797,-0.20483673,0.054228365,0.2904045,0.57518154,-0.9595989,0.23933125,-0.40922195,-0.08729102,0.06005522,0.14259548,0.3549766,-0.09886841,-0.356339,0.47450495,0.7574692,0.031141859,-0.2686295,-0.5834119,0.9654857,-0.1826013,0.41358796,0.046930134,1.321599,-0.04813518,0.24239044,-0.07823849,0.9309958,0.06120351
anorexia,da2f3f2dbef1,hac q mas destru,-0.22621383,-0.3188296,0.048690952,-0.3227303,-0.1954897,-0.24141946,0.26569042,0.8646533,0.109675296,-0.08270104,-0.036749907,-0.27953792,0.2339472,0.7040756,-0.5134617,0.74800897,-0.22581744,-0.0021795072,-0.24758087,-0.46050322,0.72505367,0.396217,0.47425696,-0.11206872,-0.10266718,0.43321848,0.5130086,-0.07701358,-0.26845223,0.13449158,0.019281946,-0.6578909,-0.25251982,-0.5237678,-0.57822776,0.3466386,0.46628362,-0.24783999,-0.29417,-0.5413543,0.57769096,-0.19325432,0.38239345,0.19668317,0.7809739,-0.12635696,-0.5152901,-0.5230465,1.0391057,0.14992125
anorexia,457fbde1da8f,quer vers chic anunci perd control testimoni,-0.5145773,0.2781652,-0.6446691,0.45453414,-0.75322974,-0.16332579,-0.23472424,0.8076068,-0.20688973,-0.43389288,0.30745873,-0.89849323,0.20508273,0.23961051,-0.3332605,1.1750418,-0.15711115,0.49914455,-0.51825905,0.6804403,0.0066033197,0.37095562,1.1493979,-0.032805234,0.5189697,0.6230984,-0.20383283,-0.20210658,-0.7140751,-0.14910577,0.23118725,-0.35066357,0.13874634,0.07069043,-0.88635033,-0.22350489,0.44145098,-0.47607106,-0.8400683,-0.593105,0.12182814,0.19253342,-0.095867515,-0.2203923,1.252466,-0.022298584,-0.30175862,-0.72087294,0.14471784,-0.1853452
anorexia,c804d52427a8,necesit vomit comi,0.4360993,0.36818334,-0.38167563,-0.011700193,0.15509821,-0.23740251,-0.0929183,1.2013178,-0.4902344,0.05463175,-0.059577614,-0.9677963,0.18958712,0.3412074,-0.4471214,0.31417638,0.13417204,0.56634974,-0.70580655,-1.0162464,0.18350844,-0.3880327,0.811414,-0.111341216,-0.39674783,0.71472055,-0.06206928,0.58370185,-0.5509248,-0.015199244,0.19319128,0.020293415,-0.67519134,0.24385382,-0.12454456,-0.37847224,1.3148011,-0.4079276,-0.012164328,-0.07972864,1.0342889,0.094968595,-0.58576214,0.59950536,0.6066801,-0.58629113,0.0420372,-0.31635955,0.5173499,-0.23037422
